ffinal3...1.	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0H01419g	-0.1604341386	-0.00512946309999991	-0.0413030298999999	0.000997643400000104	-0.1655636017	-0.2017371685	-0.1594364952	-0.0361735668000000	0.00612710650000005	0.0423006733
CAGL0H01441g	0.0720983751	-0.00581373190000006	0.0277309115999999	-0.1372742931	0.0662846432	0.0998292867	-0.065175918	0.0335446434999999	-0.1314605612	-0.1650052047
CAGL0H01463g	0.0863989859	-0.0913312237	-0.0133384470000000	-0.0983564509	-0.00493223780000003	0.0730605389	-0.0119574650000000	0.0779927767	-0.00702522719999998	-0.0850180039
CAGL0H01485g	-0.102812908	0.0571323628000001	-0.145422348300000	-0.1836951815	-0.0456805451999999	-0.2482352563	-0.2865080895	-0.2025547111	-0.2408275443	-0.0382728332000000
CAGL0H01507g	0.1769111948	-0.1371077289	-0.3056281307	-0.1437750041	0.0398034659	-0.1287169359	0.0331361907	-0.1685204018	-0.00666727519999996	0.1618531266
CAGL0H01529g	-0.2754351123	0.2483558144	0.3743595142	-0.1793528294	-0.0270792979	0.0989244019	-0.4547879417	0.1260036998	-0.4277086438	-0.5537123436
CAGL0H01551g	0.0740571283	0.045693413	-0.0926836627	-0.158102677	0.1197505413	-0.0186265344	-0.0840455487	-0.1383770757	-0.20379609	-0.0654190142999999
CAGL0H01573g	-0.0584003649000001	-0.0867955106	-0.5048909017	-0.2709693041	-0.145195875500000	-0.5632912666	-0.329369669	-0.4180953911	-0.1841737935	0.2339215976
CAGL0H01595g	0.1286784703	-0.0885429226	-0.1614655071	-0.0183109535000000	0.0401355476999999	-0.0327870368	0.1103675168	-0.0729225845	0.0702319691	0.1431545536
CAGL0H01617g	0.00386715219999998	0.2123130181	0.2035569379	0.1064175362	0.2161801703	0.2074240901	0.1102846884	-0.00875608019999996	-0.1058954819	-0.0971394017
CAGL0H01639g	-0.2360637518	0.1981913367	0.3198061072	0.2265748953	-0.0378724151	0.0837423554	-0.00948885649999995	0.1216147705	0.0283835586000001	-0.0932312119
CAGL0H01661g	-0.4670347995	0.3377407293	0.3456829765	0.4245598452	-0.1292940702	-0.121351823	-0.0424749542999999	0.00794224720000009	0.0868191159000001	0.0788768687
CAGL0H01683g	0.0939837513	-0.1135408164	-0.231636178	-0.1948382838	-0.0195570650999999	-0.1376524267	-0.1008545325	-0.1180953616	-0.0812974674	0.0367978942000001
CAGL0H01705g	0.2021594015	0.0389032461000001	0.1474639867	-0.0591951752999998	0.2410626476	0.3496233882	0.1429642262	0.108560740600000	-0.0980984213999999	-0.206659162
CAGL0H01727g	0.2771351873	-0.0450857815999999	-0.0461158155999999	-0.134081477	0.2320494057	0.2310193717	0.1430537103	-0.00103003399999998	-0.0889956954	-0.0879656614
CAGL0H01749g	-0.2046447063	0.1090790839	0.0299519410999999	0.2086982062	-0.0955656224	-0.1746927652	0.00405349989999997	-0.0791271428	0.0996191223	0.1787462651
CAGL0H01771g	-0.1049149926	0.1048189402	-0.070480892	-0.1929425478	-9.6052400000024e-05	-0.1753958846	-0.2978575404	-0.1752998322	-0.297761488	-0.1224616558
CAGL0H01793g	0.0894706667	-0.068769556	-0.0286465580000000	-0.0137435752999999	0.0207011107	0.0608241087	0.0757270914	0.040122998	0.0550259807	0.0149029827000000
CAGL0H01815g	-3.44429999999920e-06	-0.2274983942	-0.2909919935	0.2184566424	-0.2275018385	-0.2909954378	0.2184531981	-0.0634935993	0.4459550366	0.5094486359
CAGL0H01837g	0.0842970393	0.0599195787	0.066132506	-0.0234946654	0.144216618	0.1504295453	0.0608023739	0.00621292729999999	-0.0834142441	-0.0896271714
CAGL0H01859g	0.1727489614	-0.1666015955	-0.1106107469	-0.0715957332	0.00614736590000001	0.0621382145	0.1011532282	0.0559908486	0.0950058623	0.0390150137
CAGL0H01881g	0.0550241721	-0.0316996386000001	-0.0347351781000002	-0.1485169247	0.0233245335000000	0.0202889939999999	-0.0934927526	-0.00303553950000012	-0.11681728610	-0.1137817466
CAGL0H01947g	0.0385753084	-0.2193912439	-0.1348893876	-0.00813857210000006	-0.1808159355	-0.0963140792	0.0304367363	0.0845018563	0.2112526718	0.1267508155
CAGL0H02035g	0.0832986416	-0.0642119672000001	0.0180136981999999	0.0188523380999999	0.0190866744000000	0.1013123398	0.1021509797	0.0822256654	0.0830643053	0.000838639899999946
CAGL0H02057g	-0.0529403119	-0.0514919006999999	-0.2891452541	-0.133123224100000	-0.1044322126	-0.342085566	-0.186063536	-0.2376533534	-0.0816313233999999	0.15602203
CAGL0H02079g	-0.1521250159	-0.0179237382000001	-0.4498087225	-0.2565935457	-0.1700487541	-0.6019337384	-0.4087185616	-0.4318849843	-0.2386698075	0.1932151768
CAGL0H02101g	-2.2822743743	1.6228014768	2.6910776466	0.0163102482999995	-0.6594728975	0.4088032723	-2.265964126	1.0682761698	-1.6064912285	-2.6747673983
CAGL0H02123g	-0.2695152291	0.1532269239	0.1509097344	-0.167798282900000	-0.1162883052	-0.118605494700000	-0.437313512	-0.00231718949999988	-0.3210252068	-0.3187080173
CAGL0H02145g	-0.4053043741	-0.0100692202999999	-0.273449797	-0.2073605278	-0.4153735944	-0.6787541711	-0.6126649019	-0.2633805767	-0.1972913075	0.0660892692
CAGL0H02167g	0.2093231616	0.1435761325	0.0419451135000001	0.1079382541	0.3528992941	0.2512682751	0.3172614157	-0.101631019000000	-0.0356378783999998	0.0659931406000001
CAGL0H02189g	0.0945989219	-0.1959588141	-0.2725377164	-0.1119048221	-0.1013598922	-0.1779387945	-0.0173059002000000	-0.0765789023	0.084053992	0.1606328943
CAGL0H02211g	-0.1797979932	0.0505675311000001	-0.1670339644	-0.2000894504	-0.1292304621	-0.3468319576	-0.3798874436	-0.2176014955	-0.2506569815	-0.033055486
CAGL0H02233g	0.2068489061	-0.00310087000000011	0.1407606838	-0.2537599707	0.2037480361	0.3476095899	-0.0469110646000001	0.1438615538	-0.2506591007	-0.3945206545
CAGL0H02255g	0.1138524785	-0.274056843500000	-0.5291453156	0.00434891160000013	-0.160204365	-0.4152928371	0.1182013901	-0.2550884721	0.2784057551	0.5334942272
CAGL0H02277g	-0.2649538891	0.214407891	-0.2614508014	0.1388637238	-0.0505459981	-0.5264046905	-0.1260901653	-0.4758586924	-0.0755441672	0.4003145252
CAGL0H02299g	-0.00404075359999996	-0.0347644484	-0.0864007759	-0.0708994003	-0.038805202	-0.0904415295	-0.0749401539	-0.0516363275	-0.0361349519000001	0.0155013756000000
CAGL0H02321g	0.0663769921	0.202524631	0.3432688015	-0.1085084824	0.2689016231	0.4096457936	-0.0421314903	0.1407441705	-0.3110331134	-0.4517772839
CAGL0H02343g	0.0889960064	0.0993959558	0.0424928073999999	0.0126214391999999	0.1883919622	0.1314888138	0.1016174456	-0.0569031484	-0.0867745166	-0.0298713682
CAGL0H02365g	0.2677106442	-0.2381641223	-0.2131281978	-0.1514287427	0.0295465219	0.0545824464	0.1162819015	0.0250359245000000	0.0867353796	0.0616994551
CAGL0H02387g	-1.202559153	0.6426081346	1.3269449874	0.237947677000000	-0.5599510184	0.1243858344	-0.964611476	0.6843368528	-0.4046604576	-1.0889973104
CAGL0H02409g	0.1115515911	0.0167431128	-0.0360301305	-0.1495082507	0.1282947039	0.0755214606	-0.0379566596	-0.0527732433000001	-0.1662513635	-0.1134781202
CAGL0H02431g	-0.2978222787	0.0463311116000001	-0.393405436	-0.0322760692999998	-0.2514911671	-0.6912277147	-0.330098348	-0.4397365476	-0.0786071808999999	0.3611293667
CAGL0H02453g	-0.2638571761	0.0455742829	0.1136649172	-0.0998040221999999	-0.2182828932	-0.1501922589	-0.3636611983	0.0680906343	-0.1453783051	-0.2134689394
CAGL0H02475g	0.0430607515	-0.148861041	0.0692246669	-0.0220299099000000	-0.1058002895	0.1122854184	0.0210308416000000	0.2180857079	0.1268311311	-0.0912545768
CAGL0H02497g	-0.101532852600000	0.0301042819	-0.0363670628000000	-0.2154502052	-0.0714285707	-0.1378999154	-0.3169830578	-0.0664713447000001	-0.2455544871	-0.1790831424
CAGL0H02519g	-0.6455043117	0.7174579804	1.1770295289	-0.081254535	0.0719536687	0.5315252172	-0.7267588467	0.4595715485	-0.7987125154	-1.2582840639
CAGL0H02541g	-0.4319836333	0.6184483992	0.9529992101	0.3466654514	0.186464765900000	0.5210155768	-0.0853181819000002	0.3345508109	-0.2717829478	-0.6063337587
CAGL0H02563g	-0.4616605075	1.5583589492	1.3220178129	1.6265705089	1.0966984417	0.8603573054	1.1649100014	-0.2363411363	0.0682115597000001	0.304552696
CAGL0H02585g	-0.8657865629	0.1217824625	0.2618772272	-0.4169045191	-0.7440041004	-0.6039093357	-1.282691082	0.1400947647	-0.5386869816	-0.6787817463
CAGL0H02607g	0.0817778203	0.1213806262	0.2560584603	0.0476764488000001	0.2031584465	0.3378362806	0.1294542691	0.1346778341	-0.0737041774	-0.2083820115
CAGL0H02651g	0.0558467793	-0.00088674169999995	-0.2797805927	-0.1714075433	0.0549600376	-0.2239338134	-0.115560764	-0.278893851	-0.1705208016	0.1083730494
CAGL0H02673g	0.00721329500000003	0.00340261869999995	-0.3150652576	-0.3033183531	0.0106159137	-0.3078519626	-0.2961050581	-0.3184678763	-0.3067209718	0.0117469045000001
CAGL0H02695g	-0.175976386	-0.3949721932	-0.1827981439	-0.0487205833999999	-0.5709485792	-0.3587745299	-0.224696969400000	0.2121740493	0.3462516098	0.1340775605
CAGL0H02717g	0.1553778055	-0.2465207499	-0.201432172	-0.1699770421	-0.0911429444	-0.0460543665	-0.0145992366000000	0.0450885779	0.0765437078	0.0314551299
CAGL0H02739g	0.00727601459999997	-0.2525338806	-0.182934511200000	-0.0300724890999999	-0.245257866	-0.1756584966	-0.0227964744999999	0.0695993694	0.2224613915	0.1528620221
CAGL0H02783g	-0.1160920073	0.1110567189	0.0231584911000000	0.0824640732	-0.00503528840000001	-0.0929335162	-0.0336279341	-0.0878982278	-0.0285926457000000	0.0593055821
CAGL0H02805g	0.1205754682	-0.2705126298	-0.2540055908	-0.0642156806999999	-0.1499371616	-0.1334301226	0.0563597875	0.0165070390000001	0.2062969491	0.1897899101
CAGL0H02827g	-0.0315983764000000	0.0204730117000000	-0.0553541613	0.0446647176999999	-0.0111253647	-0.0869525377	0.0130663413000000	-0.075827173	0.0241917060000000	0.100018879
CAGL0H02849g	0.1292227293	-0.0406017773	-0.1430369712	-0.0417241502000001	0.088620952	-0.0138142419000000	0.0874985790999999	-0.1024351939	-0.00112237290000010	0.101312821
CAGL0H02871g	0.2378429609	-0.230681334	-0.3239095338	-0.1434596083	0.00716162690000003	-0.0860665729	0.0943833526	-0.0932281998	0.0872217257	0.1804499255
CAGL0H02893g	-0.3671631368	0.453670996	0.6608718421	-0.2320686404	0.0865078592000001	0.2937087053	-0.5992317772	0.2072008461	-0.6857396364	-0.8929404825
CAGL0H02937g	-0.1055957384	-0.0918909037	-0.2320642136	-0.1166307911	-0.1974866421	-0.337659952	-0.2222265295	-0.1401733099	-0.0247398873999999	0.1154334225
CAGL0H02959g	-0.4699800088	-0.202318654500000	-0.4422961143	-0.513200511	-0.6722986633	-0.9122761231	-0.9831805198	-0.2399774598	-0.3108818565	-0.0709043966999999
CAGL0H03003g	0.0933605173	0.0146042777000000	0.0389590157	-0.0835369316	0.107964795	0.132319533	0.00982358570000004	0.0243547380000000	-0.0981412093	-0.1224959473
CAGL0H03025g	-0.1121435582	-0.1669495711	-0.3073925531	0.03062533	-0.2790931293	-0.4195361113	-0.0815182281999999	-0.140442982	0.1975749011	0.3380178831
CAGL0H03047g	-0.0791523058	-0.0725901802	-0.1872252007	-0.0172777979	-0.151742486	-0.2663775065	-0.0964301037	-0.1146350205	0.0553123823	0.1699474028
CAGL0H03069g	0.1307217449	-0.1934938371	-0.0611192573999998	0.0492492439000001	-0.0627720922	0.0696024875	0.1799709888	0.1323745797	0.242743081	0.1103685013
CAGL0H03091g	0.0550534675	-0.0390742049	0.0565526453	-0.1765581589	0.0159792626000000	0.1116061128	-0.1215046914	0.0956268502	-0.137483954	-0.2331108042
CAGL0H03113g	-0.2166648857	0.1978703095	0.3665967918	-0.00711595199999999	-0.0187945762000000	0.1499319061	-0.2237808377	0.1687264823	-0.2049862615	-0.3737127438
CAGL0H03135g	0.1754156321	-0.1458715955	-0.2679049562	-0.0376641677	0.0295440366000000	-0.0924893241	0.1377514644	-0.1220333607	0.1082074278	0.2302407885
CAGL0H03157g	-0.0163752302000000	0.00700156839999993	0.1825809717	-0.1114020423	-0.00937366180000003	0.1662057415	-0.1277772725	0.1755794033	-0.1184036107	-0.293983014
CAGL0H03179g	0.0671743878000001	-0.0290919508	-0.2092872766	-0.2167772313	0.038082437	-0.1421128888	-0.1496028435	-0.1801953258	-0.1876852805	-0.00748995469999994
CAGL0H03201g	-0.0126718158000001	-0.0332310300000001	-0.2429061977	-0.1516464691	-0.0459028458	-0.2555780135	-0.1643182849	-0.2096751677	-0.1184154391	0.0912597286
CAGL0H03223g	-0.0129419808	0.1479583292	0.1740126723	0.0306783151999999	0.1350163484	0.1610706915	0.0177363344000000	0.0260543431	-0.117280014	-0.1433343571
CAGL0H03245g	0.1565729167	-0.0878164641	-0.0480095609	0.0238111282	0.0687564526	0.1085633558	0.1803840449	0.0398069032000001	0.1116275923	0.0718206891
CAGL0H03267g	-0.0234098702000001	-0.00786683979999992	0.160343081	0.0996665076	-0.03127671	0.1369332108	0.0762566374	0.1682099208	0.1075333474	-0.0606765734
CAGL0H03289g	-0.3237735372	0.3946364413	0.5895324275	-0.0149172550000001	0.0708629040999998	0.2657588903	-0.3386907922	0.1948959862	-0.4095536963	-0.6044496825
CAGL0H03311g	-0.1577753511	-0.0147426553	-0.0880763456	-0.1015102127	-0.1725180064	-0.2458516967	-0.2592855638	-0.0733336903000001	-0.0867675574000001	-0.0134338671
CAGL0H03333g	0.0901357677	0.0293873883	-0.2471949744	-0.3910564282	0.119523156	-0.1570592067	-0.3009206605	-0.2765823627	-0.4204438165	-0.143861453800000
CAGL0H03355g	0.2890261184	-0.0442671694	-0.3131895358	-0.1489277289	0.244758949	-0.0241634174	0.1400983895	-0.2689223664	-0.1046605595	0.1642618069
CAGL0H03377g	-0.2272123283	0.0301929494000000	-0.1529774316	0.0287644154000000	-0.1970193789	-0.3801897599	-0.1984479129	-0.183170381	-0.00142853399999997	0.181741847
CAGL0H03399g	-0.386329214	-0.00589450479999993	0.0632171988000001	0.194272081	-0.3922237188	-0.3231120152	-0.192057133	0.0691117036	0.2001665858	0.1310548822
CAGL0H03421g	-0.1375495562	-0.0632967202	-0.0347805954	0.0302217779	-0.2008462764	-0.1723301516	-0.1073277783	0.0285161248000000	0.0935184981	0.0650023733
CAGL0H03443g	0.0205396009999999	-0.0127606008999999	0.0308229869000001	-0.0476094919999999	0.00777900010000004	0.0513625879	-0.0270698909999999	0.0435835878	-0.0348488910999999	-0.0784324788999998
CAGL0H03465g	0.0881706185	-0.1152989725	-0.2794528139	0.1828607714	-0.0271283540000000	-0.1912821954	0.2710313899	-0.1641538414	0.2981597439	0.4623135853
CAGL0H03487g	-0.1408000582	0.2656453683	0.1381520069	0.2469003221	0.124845310100000	-0.00264805130000006	0.106100263900000	-0.1274933614	-0.0187450461999999	0.1087483152
CAGL0H03509g	0.2003751026	-0.1203677009	-0.1532349744	0.000555166900000002	0.0800074017	0.0471401282	0.2009302695	-0.0328672735	0.1209228678	0.1537901413
CAGL0H03531g	-0.0916473587	-0.0801660504	0.0717657512	0.12644177	-0.1718134091	-0.0198816075000000	0.0347944113	0.1519318016	0.2066078204	0.0546760188
CAGL0H03553g	0.0149022364000000	-0.0988156604999999	0.0076663278000001	-0.0153559473999999	-0.0839134241	0.0225685642000001	-0.00045371099999995	0.106481988300000	0.0834597131	-0.0230222751999999
CAGL0H03575g	0.128452675	-0.3358689668	-0.2026896906	-0.1258226061	-0.2074162918	-0.0742370156	0.00263006889999998	0.1331792762	0.2100463607	0.0768670845
CAGL0H03597g	0.08257545	-0.0881373535	-0.2108734104	0.0449550204	-0.00556190349999999	-0.1282979604	0.1275304704	-0.1227360569	0.1330923739	0.2558284308
CAGL0H03619g	-0.0632234273000002	-0.7934244095	-1.4470731205	-0.156112902300000	-0.8566478368	-1.5102965478	-0.2193363296	-0.653648711	0.6373115072	1.2909602182
CAGL0H03641g	0.3012577257	-0.0164051964	0.0120439439000000	-0.1297933228	0.2848525293	0.3133016696	0.1714644029	0.0284491403000000	-0.1133881264	-0.1418372667
CAGL0H03663g	0.0280831378	-0.1202457807	-0.140201158100000	-0.1902013324	-0.0921626429000001	-0.112118020300000	-0.1621181946	-0.0199553774000001	-0.0699555517000001	-0.0500001743000001
CAGL0H03685g	-0.0444042848	-0.0809472879	-0.2114728968	-0.1470715266	-0.1253515727	-0.2558771816	-0.1914758114	-0.130525608900000	-0.0661242387000001	0.0644013702000001
CAGL0H03707g	-0.6057873443	0.1950721906	0.5621378403	1.0639094423	-0.4107151537	-0.043649504	0.458122098	0.3670656497	0.8688372517	0.501771602
CAGL0H03729g	-0.0434380591	-0.0828095419	0.00726405989999996	0.1300645199	-0.126247601	-0.0361739992	0.0866264608	0.0900736018	0.2128740618	0.12280046
CAGL0H03751g	-0.02968814710	0.0576981189	0.1898230414	-0.00782761239999998	0.0280099718	0.1601348943	-0.0375157595	0.1321249225	-0.0655257313	-0.1976506538
CAGL0H03773g	-0.1555008335	-0.0340208235999999	-0.3841407767	-0.0907471686999999	-0.1895216571	-0.5396416102	-0.2462480022	-0.3501199531	-0.0567263451000000	0.293393608
CAGL0H03795g	-0.2238548998	-0.0820471371	-0.0436566205	-0.1163154772	-0.3059020369	-0.2675115203	-0.340170377	0.0383905165999999	-0.0342683401000001	-0.0726588567
CAGL0H03817g	0.0866654416999998	0.0317887497000002	0.158887483100000	-0.0196764895999998	0.1184541914	0.2455529248	0.0669889521	0.127098733400000	-0.0514652392999999	-0.1785639727
CAGL0H03839g	-0.0210140146	0.2122995471	0.4733671412	0.0186570651	0.1912855325	0.4523531266	-0.0023569495	0.2610675941	-0.193642482	-0.4547100761
CAGL0H03861g	0.2211611468	-0.0289823465999999	0.0357763379000002	-0.157930464500000	0.1921788002	0.2569374847	0.0632306823	0.0647586845000002	-0.1289481179	-0.1937068024
CAGL0H03883g	0.202730788	-0.2137008054	0.0037259296	0.0381522198	-0.0109700174000000	0.2064567176	0.2408830078	0.217426735	0.2518530252	0.0344262902
CAGL0H03905g	0.369180537	-0.2559667469	-0.1285273783	-0.0943183158	0.1132137901	0.2406531587	0.2748622212	0.1274393686	0.1616484311	0.0342090625000000
CAGL0H03927g	0.0048225214	0.0349933718	0.1788854929	-0.0038883633	0.0398158932	0.1837080143	0.000934158099999978	0.1438921211	-0.0388817351	-0.1827738562
CAGL0H03949g	0.1561318079	0.1096290324	-0.0110954255999999	-0.0546663489	0.2657608403	0.1450363823	0.101465459	-0.120724458	-0.1642953813	-0.0435709233
CAGL0H03971g	0.2345522402	-0.1302876405	0.1172477727	-0.2431155515	0.1042645997	0.3518000129	-0.00856331129999994	0.2475354132	-0.112827911	-0.3603633242
CAGL0H03993g	0.379116905	-0.0737488505000001	-0.1500188729	0.2619763644	0.3053680545	0.2290980321	0.6410932694	-0.0762700224	0.3357252149	0.4119952373
CAGL0H04015g	0.069847742	-0.0203245193000000	-0.1072838699	0.0385608842000001	0.0495232227	-0.0374361279	0.1084086262	-0.0869593506	0.05888540350	0.1458447541
CAGL0H04037g	-1.1596098149	0.5880212916	1.3085763325	0.0570106089999999	-0.5715885233	0.148966517600000	-1.1025992059	0.7205550409	-0.5310106826	-1.2515657235
CAGL0H04059g	0.1505730597	0.00837661490000006	0.0141066037000001	0.00229363660000007	0.1589496746	0.1646796634	0.1528666963	0.00572998880000002	-0.00608297829999998	-0.0118129670999999
CAGL0H04081g	-0.1436994732	0.2728066319	0.356973499500000	-0.184080656100000	0.1291071587	0.2132740263	-0.3277801293	0.0841668676000002	-0.456887288	-0.5410541556
CAGL0H04103g	0.0649097425	0.0575514781999999	0.123879376100000	-0.0320578563000001	0.1224612207	0.1887891186	0.0328518862	0.0663278978999999	-0.0896093345	-0.1559372324
CAGL0H04125g	-0.0524820933	0.0734785205999999	0.2057555482	0.0328807683999999	0.0209964273	0.1532734549	-0.0196013249000000	0.1322770276	-0.0405977522000000	-0.1728747798
CAGL0H04147g	-0.0509944497	0.0718228040999999	0.2228926014	0.3198737243	0.0208283543999999	0.1718981517	0.2688792746	0.1510697973	0.2480509202	0.0969811229
CAGL0H04169g	0.0755787108	-0.180515564200000	-0.1755604103	0.0494683303000001	-0.1049368534	-0.0999816994999999	0.1250470411	0.00495515390000007	0.2299838945	0.2250287406
CAGL0H04191g	0.0350381738000000	-0.0663927559999999	-0.1847897765	-0.00654047419999994	-0.0313545821999999	-0.1497516027	0.0284976996000000	-0.1183970205	0.0598522818	0.1782493023
CAGL0H04213g	0.0644950131	0.0397649693	0.1794361103	0.0591251390000001	0.1042599824	0.2439311234	0.1236201521	0.139671141	0.0193601697000001	-0.1203109713
CAGL0H04235g	-0.0237769021	-0.1105386931	-0.2391371325	0.027057682	-0.1343155952	-0.2629140346	0.00328077990000003	-0.1285984394	0.1375963751	0.2661948145
CAGL0H04279g	-0.6805307591	-3.424924118	-4.580472786	-1.8052869551	-4.1054548771	-5.2610035451	-2.4858177142	-1.155548668	1.6196371629	2.7751858309
CAGL0H04301g	0.00207985849999999	-0.0566254377999999	0.0767879018000001	0.0190902735000001	-0.0545455793	0.0788677603	0.0211701320000000	0.1334133396	0.0757157113	-0.0576976283
CAGL0H04323g	0.00341904880000001	0.1277796462	0.2148301993	0.00612434080000002	0.131198695	0.2182492481	0.00954338960000004	0.0870505531	-0.1216553054	-0.2087058585
CAGL0H04345g	-0.0513915149	0.0349729293	-0.2650703562	-0.192676436	-0.0164185855999999	-0.3164618711	-0.2440679509	-0.3000432855	-0.2276493653	0.0723939202
CAGL0H04367g	0.00473077869999998	0.1367518962	0.1846985667	-0.0728037211999999	0.1414826749	0.1894293454	-0.0680729424999999	0.0479466705000001	-0.2095556174	-0.2575022879
CAGL0H04389g	0.2200517485	0.0568207552	0.1471410937	0.1747728471	0.2768725037	0.3671928422	0.3948245956	0.0903203385	0.1179520919	0.0276317534
CAGL0H04411g	0.1268128745	-0.0953921298	-0.229952835	-0.0670262342	0.0314207447	-0.1031399605	0.0597866403	-0.1345607052	0.0283658956	0.1629266008
CAGL0H04455g	-0.0897793849	-0.2381867138	-0.0710086973	-0.0183199468	-0.3279660987	-0.1607880822	-0.1080993317	0.1671780165	0.219866767	0.0526887505
CAGL0H04477g	-0.1771914378	0.346081656	0.4746307509	0.3575973188	0.1688902182	0.2974393131	0.180405881	0.1285490949	0.0115156628000000	-0.1170334321
CAGL0H04499g	0.4905479439	0.0701518881	-0.1178096496	-0.2902247681	0.560699832	0.3727382943	0.2003231758	-0.1879615377	-0.3603766562	-0.1724151185
CAGL0H04521g	0.0864500125	0.00183842960000006	-0.00486020399999991	0.1051284579	0.0882884421	0.0815898085	0.1915784704	-0.00669863359999994	0.103290028300000	0.1099886619
CAGL0H04543g	-0.311318673	0.2687687651	0.4285253452	-0.119184201800000	-0.0425499079	0.1172066722	-0.4305028748	0.159756580100000	-0.3879529669	-0.547709547
CAGL0H04565g	-0.0479286727	-0.1131200694	0.0568756386	0.0990872376	-0.1610487421	0.0089469659	0.0511585649	0.169995708	0.212207307	0.042211599
CAGL0H04587g	-0.0272608852000000	0.00866829320000001	-0.0899680623	0.1338300104	-0.0185925920000000	-0.1172289475	0.1065691252	-0.0986363555	0.1251617172	0.2237980727
CAGL0H04609g	-0.0517530436	0.2030586538	0.2201151744	0.0185037976999999	0.1513056102	0.1683621308	-0.0332492459	0.0170565206000001	-0.1845548561	-0.2016113767
CAGL0H04631g	-0.0641533787	-0.0247229029000000	-0.093911309	-0.0580325743	-0.0888762816	-0.1580646877	-0.122185953	-0.0691884061	-0.0333096714	0.0358787347
CAGL0H04653g	-0.081041173	-0.0736981495	0.1357905439	-0.1724816439	-0.1547393225	0.0547493709	-0.2535228169	0.2094886934	-0.0987834944	-0.3082721878
CAGL0H04675g	0.142251859	-0.0662705535999999	-0.0640614583999999	0.00312192050000006	0.0759813054	0.0781904006	0.1453737795	0.00220909520000009	0.0693924741000001	0.0671833789
CAGL0H04697g	0.1048350598	-0.0615649592999999	0.00833827970000018	-0.102278015600000	0.0432701005000001	0.113173339500000	0.00255704420000006	0.0699032390000002	-0.0407130562999999	-0.1106162953
CAGL0H04719g	-0.0099534788	0.0386017679	0.1713092761	0.0764683742	0.02864828910	0.1613557973	0.0665148954	0.1327075082	0.0378666063	-0.0948409019
CAGL0H04741g	0.2063074081	-0.2436386544	-0.1778266643	-0.1072497052	-0.0373312463	0.0284807438	0.0990577029	0.0658119901	0.1363889492	0.0705769591
CAGL0H04763g	0.1575696296	0.00105556859999989	-0.1654328993	0.0560254847999999	0.1586251982	-0.0078632697	0.2135951144	-0.1664884679	0.0549699162	0.2214583841
CAGL0H04785g	0.0523167967999999	0.0413904983999999	0.1183705353	-0.1451313639	0.0937072952	0.1706873321	-0.0928145671	0.0769800369	-0.1865218623	-0.2635018992
CAGL0H04807g	0.0258955435	-0.0832768331	-0.2468412602	-0.000834929699999972	-0.0573812896	-0.2209457167	0.0250606138	-0.1635644271	0.0824419034	0.2460063305
CAGL0H04829g	0.047328536	-0.1207942084	-0.1829955158	0.0961437342	-0.0734656724	-0.1356669798	0.1434722702	-0.0622013074	0.2169379426	0.27913925
CAGL0H04851g	-0.0546476687	-0.3938875599	-0.827869298	-0.00587073530000013	-0.4485352286	-0.8825169667	-0.060518404	-0.4339817381	0.3880168246	0.8219985627
CAGL0H04873g	-0.1147806871	0.0451518413999999	-0.0108619086000000	0.0853505171	-0.0696288457	-0.1256425957	-0.0294301700000001	-0.05601375	0.0401986757000000	0.0962124257
CAGL0H04895g	0.2580572774	-0.00337916440000004	0.0282993796000000	-0.0273907613000001	0.254678113	0.286356657	0.2306665161	0.031678544	-0.0240115969	-0.0556901409
CAGL0H04917g	-0.0707988172	-0.0244134288999999	-0.3125232269	-0.0691373978999999	-0.0952122461	-0.3833220441	-0.1399362151	-0.288109798	-0.0447239689999999	0.243385829
CAGL0H04939g	-0.0445322525999999	-0.0923496698	-0.2785891711	-0.0110239287	-0.136881922400000	-0.3231214237	-0.0555561812999999	-0.1862395013	0.0813257411	0.2675652424
CAGL0H04961g	0.0657806042	-0.0105423950000000	-0.0387124808999999	0.1642863436	0.0552382092	0.0270681233000000	0.2300669478	-0.0281700858999999	0.1748287386	0.2029988245
CAGL0H04983g	0.6948204603	0.093492474800	0.2967788094	0.0373952660999999	0.7883129351	0.9915992697	0.7322157264	0.2032863346	-0.0560972087	-0.2593835433
CAGL0H05005g	-0.6957123828	0.5277124268	0.6707674769	-0.0225564445000000	-0.167999956	-0.0249449059000000	-0.7182688273	0.1430550501	-0.5502688713	-0.6933239214
CAGL0H05027g	-0.1238462623	-0.3701161958	-0.3761437694	0.2231011564	-0.4939624581	-0.4999900317	0.0992548941	-0.00602757359999998	0.5932173522	0.5992449258
CAGL0H05049g	0.0581429437	-0.1647375435	-0.0601887109	0.00469178710000001	-0.1065945998	-0.00204576719999999	0.0628347308	0.1045488326	0.1694293306	0.064880498
CAGL0H05071g	0.0729265026	-0.0852316155	-0.1867846047	-0.1643193442	-0.0123051129000000	-0.1138581021	-0.0913928416	-0.1015529892	-0.0790877287000001	0.0224652604999999
